1.033144094,2.534094335
-1.752427783,1.129961238
-1.255967284,1.893913684
1.464176252,0.408523127
-0.885618656,0.674295044
-1.543154575,0.33101669
0.515866452,0.977124122
0.202448665,1.152973932
0.594568297,1.448435601
-1.520702059,-0.030714083
0.799668048,2.289573139
0.193832406,1.108477485
0.095113234,0.722169348
-1.834911866,0.589934008
-2.260756486,0.474858305
-0.616148673,0.513322986
0.810722475,1.382059948
-0.408251891,0.692478026
0.974706318,1.699168659
-0.644880276,0.139509913
-0.535766972,-0.427257255
-0.446739478,0.394423126
0.353130461,2.589716744
0.529915112,0.737302151
-0.688510956,0.449926855
-0.433666787,-0.037494771
-1.21056762,-0.310389401
-0.162765471,0.348278904
0.638696186,0.12579976
-1.11418101,0.340214986
-0.29015181,-0.190058014
0.436667214,1.054815814
-0.421003491,-0.191493508
-0.992306509,0.835444238
-0.178743247,1.208294393
-0.888611047,0.789376753
0.160995518,1.506041042
-1.275888916,-0.169409261
-0.735525122,-0.122978331
-3.127199196,-0.720695657
-0.117845643,0.951877125
0.564852807,0.900537757
0.199014647,1.32580617
-0.441478352,0.008355704
-1.221271011,0.651532808
0.756704557,1.845597474
-0.032929479,0.726250971
0.426237303,0.326646537
-0.666232482,1.381787424
1.028022032,1.5292826
0.81145086,1.364699829
0.743730342,0.830908701
0.309994375,1.4711523
1.81019139,2.846789176
-0.353107146,0.407799535
-0.013849279,2.154663519
0.435714738,1.643932722
0.69174106,0.434293929
0.700475051,1.854162578
0.463833462,0.327268729
0.406446261,1.676451702
0.955782759,1.931984275
-1.556577495,-0.649680635
-1.340968416,1.155807045
-0.22928052,0.405110378
-0.096637493,1.450012316
0.057861818,0.905373132
-0.90663136,-0.120803769
0.141702137,1.710407432
1.659359864,2.194524973
-0.478488982,2.035343369
0.261870859,0.338971796
-1.828892007,0.249183873
-0.024904376,0.752879577
0.651992148,1.345984207
1.050982197,1.029165018
0.214534235,2.073303232
-0.034924204,1.861368482
-1.64871436,0.099750323
0.146525984,1.438526023
-1.427799874,1.260243566
1.209985024,1.867069833
1.548071335,2.031647281
-1.214778556,-0.205077258
1.626250392,1.161296312
0.05550105,1.00897311
0.40730874,1.217064579
-0.09475031,0.780983659
-1.385261269,0.256330061
0.284229729,0.965925135
1.073291117,2.316202013
-0.16278352,-0.068229145
0.378756181,1.672243334
-0.760318378,1.334449669
-0.538723976,-0.061066707
-1.348061303,0.539180698
0.849337796,1.584784597
-0.841644084,0.561558725
-0.653248073,1.818423739
0.394426217,1.628429249
0.66997303,0.824873523
-0.445091253,0.228644582
1.327594959,1.535463225
-0.433374657,-0.451979615
1.164219022,1.484464897
0.465262463,1.182544023
-0.235695483,2.222085337
-1.654578447,-0.355779675
0.350864697,-0.665090318
0.934414313,2.505146368
-1.137214756,0.071567384
0.558298398,0.933548871
-0.677412438,1.618816706
-1.347725702,-0.6515689
0.018611429,1.305140421
1.229089849,1.19444233
-0.638059387,1.418885985
0.50820377,2.062253172
-0.209770654,1.667941753
-1.147727359,0.565089362
-0.961117092,0.993257605
0.684784168,2.983606433
0.650356888,1.158994727
-1.758085498,1.006255683
0.264125062,1.398962411
-0.285356299,1.225218621
1.386235998,2.046310458
-0.100374297,1.197916651
-0.568938664,0.363459232
-0.748235215,0.301662478
0.940911166,1.10141461
-1.147043671,0.550172635
-0.562837303,0.270172841
0.00717591,0.53080432
-1.319765443,0.211881795
0.168433315,1.335027003
-1.122077222,0.059171884
1.389230895,2.592584073
-0.352767815,0.136460955
0.789625683,0.931669806
-1.002530421,-0.676162472
0.292386778,0.561177823
